UNIQUE_ID,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13
245212711,1.5,2.75,2.5,3.75,3.25,4.5,2.0,2.5,1.0,2.0,3.0,1.0,3.25
245124400,3.75,4.0,3.25,1.5,1.5,3.5,1.0,2.25,1.0,1.5,1.0,1.25,2.0
245173267,2.0,3.5,2.5,2.5,2.0,4.75,1.25,2.0,1.25,1.75,2.25,1.25,2.5
245179759,4.0,3.25,4.0,1.0,4.0,5.5,1.0,3.25,1.0,1.0,1.0,1.0,1.75
244982528,3.25,4.0,3.75,1.0,2.5,5.5,1.0,3.25,1.0,1.0,1.0,1.0,3.5
123747505,2.5,3.25,2.25,1.75,3.25,4.25,1.25,3.75,1.25,1.75,3.0,1.5,2.5
245065436,4.0,4.0,4.0,1.0,4.0,5.25,1.0,2.5,1.0,1.0,1.0,1.0,1.25
245057764,3.0,4.0,3.25,2.75,3.0,4.75,1.5,2.5,1.0,1.5,1.5,1.0,2.25
245009959,3.0,3.75,4.0,2.0,1.0,6.0,1.0,2.5,1.0,1.0,1.75,1.0,2.0
245136172,2.0,3.25,2.25,3.0,1.5,4.75,1.25,2.0,1.0,2.25,3.25,3.5,2.0
245167241,1.75,2.75,1.75,3.0,2.25,,2.5,2.25,2.0,2.0,3.5,2.25,1.75
245075546,3.75,3.25,4.0,1.0,1.75,4.25,1.0,2.25,1.0,1.0,1.0,3.0,1.75
245031852,2.75,3.25,2.0,1.25,1.75,4.25,1.0,3.0,1.25,1.5,1.75,2.5,1.5
245140155,4.0,3.0,4.0,1.25,3.25,5.0,1.0,1.0,1.0,1.0,1.0,2.25,2.25
245231677,2.5,3.5,3.0,2.0,2.75,3.75,2.0,2.5,1.75,2.0,1.75,2.0,2.5
245161978,4.0,3.5,4.0,1.0,4.0,5.25,3.25,4.0,2.0,1.0,1.75,1.0,1.25
245206525,1.75,4.0,2.5,1.0,4.0,2.5,1.0,4.0,1.0,1.0,2.5,1.75,1.75
245160462,2.5,3.25,4.0,1.25,2.5,4.5,1.0,4.0,1.0,1.0,1.25,1.75,1.5
245107653,3.5,3.75,3.75,2.0,4.0,5.5,1.25,2.5,1.0,1.0,1.5,1.0,1.75
245230226,3.0,2.75,2.5,2.75,2.75,5.0,1.75,2.25,1.0,1.75,2.25,2.0,2.25
245046010,1.5,4.0,2.0,3.25,1.0,4.25,1.0,2.0,1.0,1.5,2.0,2.25,2.25
245109589,4.0,3.0,4.0,1.0,3.25,5.75,1.0,4.0,1.0,1.0,1.75,1.0,1.25
245222040,4.0,4.0,4.0,1.0,4.0,5.25,1.0,3.75,1.0,1.0,1.0,2.25,1.5
245150831,3.0,3.75,3.5,2.0,3.0,5.0,1.25,2.75,1.0,1.5,2.0,1.5,2.25
245181114,2.5,3.0,3.25,1.5,2.5,4.75,1.25,3.75,1.0,1.0,2.75,1.25,1.5
245073134,3.25,3.75,4.0,1.0,3.0,4.5,1.25,3.25,1.5,1.0,2.0,1.5,2.25
245023125,1.5,4.0,2.25,2.0,1.0,4.5,1.0,1.75,1.0,1.75,3.25,3.0,5.0
245119033,2.0,2.75,2.5,1.0,1.75,4.25,1.0,2.0,1.0,1.25,2.0,1.5,1.5
245090820,1.25,3.5,3.0,2.5,2.25,,1.5,1.5,1.0,1.75,1.5,2.0,2.0
245149990,3.0,3.75,3.5,1.75,4.0,4.0,1.0,3.5,1.25,1.25,2.0,1.0,2.25
126310354,2.25,3.25,3.0,1.0,1.75,3.75,1.25,2.75,1.5,1.75,3.0,2.0,
245161472,3.75,3.5,4.0,1.0,2.5,4.0,1.25,3.25,1.0,1.0,1.25,1.0,1.75
245087295,1.0,2.5,2.75,2.25,1.25,4.75,1.75,3.25,1.0,1.5,3.0,1.5,2.0
244561849,1.5,3.5,3.5,3.25,3.5,4.75,1.0,4.0,1.0,1.75,2.5,1.75,1.75
245269154,2.25,3.75,3.5,2.5,3.25,4.5,1.25,2.25,1.25,1.5,2.75,1.0,2.25
244937112,2.75,3.5,1.75,1.5,2.5,4.0,1.75,2.75,1.75,1.25,2.5,1.75,2.5
244995872,2.75,3.5,3.5,2.5,3.5,4.5,2.25,2.75,1.0,1.25,2.5,1.5,2.0
245175632,3.0,3.75,4.0,3.0,4.0,4.5,1.25,1.5,1.0,1.0,1.0,1.25,1.75
245040890,1.75,2.75,1.5,3.5,1.0,4.0,,2.25,1.75,2.0,3.5,1.25,2.5
245012375,3.25,3.5,3.25,1.0,3.25,4.75,1.0,2.0,1.0,1.5,1.75,1.75,
244776349,2.75,3.25,3.25,1.75,3.25,5.0,1.25,2.75,1.75,1.5,2.0,1.75,2.5
245162368,3.75,4.0,3.0,1.25,3.0,4.25,1.5,3.25,1.0,1.0,1.0,2.0,2.5
245191625,1.5,2.5,3.5,1.25,3.0,4.75,1.0,2.25,1.25,1.25,3.0,2.5,1.75
245048101,1.5,2.75,3.0,2.5,2.25,3.75,1.25,3.0,1.0,2.5,2.5,3.25,2.5
245167825,2.25,2.75,3.0,1.75,1.5,3.75,2.25,2.75,1.75,2.25,2.75,2.5,3.0
245186527,3.0,4.0,2.75,2.25,2.5,4.0,1.25,2.25,1.75,2.25,1.75,2.25,1.5
245101687,1.75,3.75,2.75,2.25,2.75,5.5,2.5,2.0,1.0,1.75,3.5,1.75,2.75
245018261,3.0,4.0,3.75,1.0,4.0,5.75,1.0,2.5,1.0,1.0,1.0,1.25,2.25
244107792,4.0,4.0,4.0,1.0,4.0,6.0,1.0,4.0,1.0,1.0,1.75,1.0,1.25
244960820,3.5,3.0,4.0,2.0,3.25,5.5,1.0,2.0,1.0,1.0,1.5,1.0,2.25
243960623,3.25,3.75,3.25,1.5,1.75,5.0,1.0,2.25,1.0,1.0,1.25,1.0,1.75
244957678,3.25,2.75,4.0,1.75,4.0,5.5,1.75,2.75,1.0,1.0,1.0,1.5,2.5
121639929,2.75,3.5,2.5,3.0,1.0,4.75,1.0,2.75,1.5,1.0,2.75,1.0,2.75
245082333,4.0,3.75,4.0,1.0,1.0,5.5,1.0,1.75,1.0,1.0,1.0,1.0,1.75
245259547,3.0,3.5,2.0,1.0,3.25,4.75,1.5,2.0,1.75,1.75,2.5,2.5,2.5
245078626,2.5,3.0,2.5,2.0,2.75,4.75,2.0,2.75,1.0,1.25,2.75,2.75,2.5
245090606,2.5,3.25,2.0,3.0,1.5,3.75,2.0,3.0,2.0,1.75,2.0,2.5,2.5
245120677,1.0,3.0,,3.75,1.5,4.0,,,2.0,2.75,4.0,,2.75
239258845,2.75,4.0,4.0,1.5,1.75,4.75,1.25,2.25,1.0,1.0,2.25,1.0,2.0
245251518,4.0,4.0,4.0,1.0,2.5,5.5,1.75,1.0,1.0,1.0,1.0,1.5,1.25
245116111,2.5,3.5,2.5,2.0,3.5,5.5,1.25,4.0,1.25,1.25,2.5,1.25,1.75
245096853,2.0,3.75,2.75,2.5,4.0,4.5,1.0,1.5,1.0,1.5,1.75,2.0,1.75
245206136,2.5,3.25,2.75,1.0,1.0,4.75,1.0,3.25,1.0,1.0,2.5,2.0,1.75
245069805,2.75,3.25,4.0,2.0,4.0,5.0,1.0,2.5,1.0,1.0,2.75,1.75,2.5
245055989,3.25,4.0,3.5,1.25,3.75,5.75,1.0,2.25,1.0,1.0,2.25,2.0,
245157217,2.25,2.75,2.75,2.5,1.5,4.0,1.5,1.5,1.25,2.0,2.0,2.5,2.75
244950014,3.75,3.75,4.0,1.25,1.0,3.75,1.0,3.0,1.0,1.0,1.25,1.5,1.75
245087360,2.25,2.5,1.75,1.75,1.25,3.75,1.75,2.25,2.0,2.0,2.5,2.25,3.0
245240069,2.25,3.0,3.0,2.5,2.0,3.75,2.0,2.25,2.0,2.0,3.0,2.0,2.75
238937746,4.0,4.0,4.0,1.0,4.0,6.0,1.25,1.25,1.0,1.0,1.0,1.0,1.5
244974837,2.75,4.0,2.25,3.25,2.75,4.75,1.75,2.5,1.0,1.0,3.0,1.75,1.75
244905214,3.25,4.0,2.5,1.0,1.75,5.0,1.0,2.25,1.0,1.0,1.0,2.75,2.0
244954412,3.5,4.0,4.0,3.25,2.75,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.75
245174552,4.0,4.0,4.0,1.0,4.0,4.5,1.0,3.25,1.0,1.0,1.0,1.0,1.25
245185613,3.25,3.25,3.5,2.5,2.25,4.25,1.25,2.5,1.0,1.5,1.0,1.25,1.75
244989690,3.25,4.0,2.75,1.5,2.0,4.75,1.0,2.0,1.0,1.75,2.5,1.0,2.0
244950317,3.5,2.75,3.75,1.0,1.5,4.75,1.75,2.0,1.0,1.25,1.5,2.75,2.5
237721152,1.25,4.0,4.0,1.25,1.75,3.0,1.0,3.75,1.0,1.25,1.75,1.75,
242465450,3.75,3.25,4.0,1.0,2.5,5.25,1.0,3.0,1.0,1.0,1.5,2.0,2.0
245201316,2.25,3.25,2.25,2.75,2.25,5.5,1.25,1.5,1.0,1.5,2.75,1.0,2.0
245095329,1.75,3.5,2.5,3.0,2.25,5.25,1.0,2.75,1.0,1.0,3.5,1.75,2.25
245048781,2.5,,2.5,1.75,,,,2.25,,3.0,2.75,2.5,
245051058,3.75,3.25,3.25,1.75,1.0,4.75,1.5,2.0,,1.0,1.5,1.5,2.25
245103694,2.0,2.5,2.0,2.5,1.5,4.5,2.75,3.5,2.5,1.75,2.5,1.75,2.25
244952454,2.75,3.0,3.0,2.0,2.25,4.5,1.25,2.0,1.0,1.5,1.25,1.25,2.0
242604522,3.5,3.0,3.5,1.0,2.5,2.75,1.0,2.75,1.0,2.0,2.25,2.25,2.75
245122739,3.25,4.0,4.0,1.0,2.5,5.5,1.0,1.0,1.0,1.0,1.75,1.0,2.75
245091801,3.25,4.0,4.0,1.0,4.0,5.25,1.0,3.25,1.0,1.0,1.0,1.0,1.25
245173235,2.5,2.75,2.25,2.25,1.0,3.75,1.5,2.0,1.75,2.0,2.5,2.25,2.5
245177621,1.75,3.0,2.75,2.0,4.0,5.25,1.0,2.5,1.0,1.5,3.0,1.75,1.5
245106575,,4.0,2.5,1.5,1.75,5.75,1.0,2.5,,1.25,,1.0,
245052730,2.0,3.0,2.25,1.75,3.5,4.75,1.0,3.0,1.0,2.0,4.0,1.25,1.75
245050830,2.0,4.0,3.25,1.75,3.0,5.25,1.5,3.25,1.25,1.5,3.25,3.0,1.75
244968742,4.0,4.0,4.0,2.5,4.0,5.5,1.0,4.0,1.0,1.0,1.0,1.0,1.25
245245654,4.0,4.0,4.0,2.5,2.5,6.0,1.0,4.0,1.0,1.0,1.0,1.0,2.25
245174941,3.75,3.75,3.25,1.75,2.5,5.75,1.0,3.25,1.0,1.25,2.5,1.25,2.25
240322306,4.0,3.0,4.0,1.75,1.5,5.0,1.75,2.25,1.0,1.0,1.25,1.75,2.25
245127578,2.5,3.5,3.25,3.25,2.75,4.75,1.0,3.25,1.0,1.25,3.0,2.25,1.75
245128816,3.75,4.0,2.75,2.0,3.25,5.0,1.0,2.75,1.25,1.0,2.0,1.0,2.75
245101962,3.25,4.0,4.0,1.75,2.5,6.0,1.75,,1.0,1.75,1.0,1.75,2.0
245093638,3.25,2.25,3.0,2.5,1.75,4.0,2.5,2.75,1.0,1.5,2.75,2.5,2.5
245092174,2.0,2.75,2.25,2.75,2.0,3.75,1.25,3.0,1.25,2.25,3.0,3.5,2.25
245160685,1.75,3.0,2.5,3.0,,3.25,2.0,1.5,1.75,2.0,3.5,3.0,3.75
244925073,2.0,3.25,2.25,2.0,3.75,5.25,1.25,2.75,1.25,2.0,4.0,2.25,2.5
245120187,2.25,3.0,2.25,2.0,1.75,4.75,1.0,2.75,1.0,1.25,1.75,2.75,3.0
245002451,4.0,4.0,4.0,1.0,4.0,5.25,1.0,4.0,1.0,1.0,1.75,1.0,1.25
245151451,2.75,3.25,2.75,3.0,3.0,4.5,3.0,2.5,2.25,2.75,2.75,2.0,3.5
245061031,2.5,4.0,2.5,3.25,3.25,5.75,1.75,3.25,1.0,1.0,3.25,1.0,1.25
245179284,3.5,4.0,3.75,1.0,3.5,5.75,1.0,3.5,1.0,1.0,2.0,1.25,1.75
244967571,1.75,3.5,3.75,1.75,3.75,5.25,1.0,2.0,1.0,1.25,1.75,1.25,2.25
245198208,3.5,2.75,2.5,1.75,1.75,5.0,1.0,1.25,1.75,1.0,1.0,2.0,3.25
245147658,2.75,2.75,3.0,2.5,2.5,4.0,1.0,2.0,1.25,2.0,2.0,2.0,2.75
244942245,2.75,4.0,4.0,3.25,3.25,4.25,1.75,2.75,1.0,1.0,2.25,1.0,
245211092,3.75,3.25,2.5,1.0,3.25,4.75,1.0,3.75,1.0,1.0,1.0,1.25,1.75
245166503,3.25,2.5,3.0,2.5,1.75,4.25,1.5,1.75,1.0,1.25,2.0,1.25,2.25
244960449,2.75,3.75,3.25,1.0,3.25,5.25,1.0,2.0,1.0,1.0,2.25,1.0,2.0
245241419,3.75,4.0,3.25,2.25,1.5,5.5,1.25,2.25,1.0,1.0,1.0,1.0,2.0
245104137,1.75,3.25,2.75,3.25,3.25,3.75,1.0,2.0,1.0,1.75,3.0,3.0,3.0
245061224,2.0,2.75,2.5,2.5,1.5,4.0,1.25,2.25,1.0,2.0,3.5,2.25,1.75
245048375,3.0,3.0,3.0,2.0,2.5,4.75,1.75,3.0,1.25,1.25,2.0,1.0,1.75
245191278,2.75,2.75,2.5,1.0,2.25,5.25,1.5,1.75,2.75,1.5,2.75,2.75,2.25
120279108,3.0,3.5,3.5,1.0,2.5,4.75,1.25,1.75,1.0,1.75,2.0,1.5,
245080259,1.25,3.0,2.0,,2.5,,,,2.25,2.25,3.0,2.75,2.75
245189892,2.5,3.5,3.5,1.0,1.0,5.5,1.0,2.25,1.5,1.25,2.75,1.5,2.0
245229623,2.5,3.0,3.25,1.5,1.75,5.0,1.5,2.0,1.0,1.0,2.75,1.0,2.0
244997408,1.75,3.5,1.75,3.75,1.0,4.0,1.0,2.25,1.25,1.5,4.0,1.5,2.0
245091489,1.25,3.0,2.0,2.0,1.5,3.5,1.5,2.0,1.0,2.5,3.25,2.5,
124375995,3.0,3.0,3.0,2.0,3.25,5.0,1.25,2.5,1.0,2.0,2.0,1.25,1.75
129247041,2.5,4.0,2.5,3.0,3.0,5.25,1.0,3.0,1.0,1.5,2.25,2.0,1.25
243127798,2.75,3.5,3.25,1.75,3.25,5.75,1.5,3.0,1.0,1.75,2.25,1.75,1.75
245013933,4.0,3.25,3.25,1.0,1.0,4.5,1.0,2.0,,1.0,1.0,1.0,2.75
245043879,2.75,4.0,3.5,1.75,3.0,4.0,1.0,3.0,1.0,1.5,2.5,1.25,2.0
245038373,1.0,3.25,3.25,4.0,2.5,5.25,1.0,3.0,1.0,1.75,2.5,2.5,2.0
244312645,3.0,3.5,2.25,3.0,1.0,5.0,1.25,2.75,1.75,1.5,2.75,1.75,2.75
245150874,3.25,4.0,3.75,3.25,1.5,5.75,1.0,2.25,1.0,1.0,3.5,1.25,2.0
245167039,1.75,4.0,1.75,3.25,3.0,,1.0,2.25,1.0,1.75,2.25,1.5,1.5
245038307,1.0,3.25,3.25,3.75,3.75,4.75,1.0,1.0,1.0,1.0,3.25,2.5,2.5
122770539,2.5,3.5,4.0,1.0,1.0,4.5,2.0,2.75,1.25,1.0,2.25,1.0,1.75
245259452,3.25,3.75,3.0,1.0,1.0,6.0,1.25,1.75,1.0,1.5,1.75,3.0,2.0
245125091,3.5,3.25,3.5,1.0,3.5,3.5,2.25,1.75,1.75,2.25,2.25,2.5,3.25
245052681,1.75,3.0,3.0,2.25,4.0,4.0,1.25,2.75,1.25,2.0,1.0,2.5,2.0
245114142,4.0,3.75,3.25,1.0,1.75,5.25,1.0,1.5,1.0,1.0,1.25,2.25,2.0
244989622,2.25,3.0,2.75,2.0,1.5,4.5,1.75,2.5,1.0,1.75,3.5,2.25,2.5
245139877,1.0,4.0,2.5,2.0,2.25,,1.0,1.5,1.0,1.0,4.0,1.75,2.25
231181168,1.0,4.0,3.25,2.5,4.0,5.25,1.0,1.0,1.0,1.0,2.5,1.75,1.25
245046420,3.25,3.75,3.5,2.0,3.0,5.5,1.0,3.0,1.0,1.25,1.25,1.25,1.75
245059989,3.5,3.5,2.5,4.0,1.75,4.25,1.75,2.5,1.0,1.0,3.25,3.25,2.5
245273350,2.0,3.25,2.5,2.75,1.0,4.25,1.75,2.0,1.75,2.0,3.0,2.0,3.5
245187489,2.0,4.0,3.0,2.75,2.5,5.25,1.75,2.25,1.0,1.5,2.75,1.75,2.75
245265544,3.25,2.5,4.0,1.25,1.0,5.5,2.25,2.0,1.75,1.5,2.0,1.5,1.75
245146895,1.0,1.25,1.5,1.75,3.0,4.25,2.5,1.5,1.75,2.75,3.75,3.0,3.75
245071117,2.75,3.0,3.25,2.0,1.25,5.5,1.25,2.25,1.0,1.0,3.0,1.5,1.5
245111162,4.0,3.0,4.0,3.0,3.25,5.25,1.0,3.25,1.0,1.0,2.0,1.0,2.0
245119267,2.0,3.0,3.25,2.25,1.75,4.75,1.0,2.0,1.75,1.0,3.0,3.0,1.75
245201791,3.5,,1.75,1.0,3.5,,1.75,2.5,1.25,2.0,1.25,2.0,3.5
244956918,3.0,4.0,3.25,2.75,1.75,5.25,1.0,3.0,1.0,1.0,1.25,2.25,1.75
244958708,3.25,3.5,4.0,1.0,2.75,5.75,1.5,3.25,1.75,1.0,1.0,1.0,1.5
245235241,3.5,3.75,3.75,2.75,1.75,5.25,1.0,2.5,1.5,1.25,2.5,1.25,1.75
245150346,4.0,4.0,4.0,1.75,2.25,5.25,1.0,1.0,1.0,1.0,1.0,1.25,2.5
245120199,2.0,3.75,2.5,1.75,1.5,4.0,1.5,3.25,1.25,1.75,1.75,1.25,2.5
237936471,3.25,4.0,4.0,3.0,3.25,5.5,1.0,3.5,1.0,1.0,1.5,1.0,1.25
245098057,4.0,4.0,2.5,1.25,4.0,4.0,1.25,3.0,1.0,1.75,1.75,1.25,1.25
244936944,2.5,4.0,3.25,2.25,4.0,5.0,1.0,1.25,1.0,1.75,2.5,1.0,1.5
245129100,2.5,4.0,4.0,2.5,2.5,,1.25,2.0,1.0,1.25,2.5,1.0,1.25
244873103,3.25,4.0,3.5,2.5,2.5,5.25,1.25,3.75,1.0,1.0,1.75,1.0,1.5
244996309,2.5,2.25,2.25,1.75,1.25,3.25,1.75,2.25,1.75,2.25,2.75,2.25,1.5
245100560,2.5,3.0,3.25,1.5,1.25,4.25,2.0,2.25,2.0,1.5,2.0,2.25,2.25
245083796,2.5,4.0,4.0,1.0,3.25,5.25,1.0,3.25,1.0,1.0,3.25,1.0,1.75
245099720,1.5,4.0,3.75,3.0,2.5,4.25,1.25,1.0,1.0,1.25,3.5,2.5,2.0
245021189,2.75,3.5,3.25,1.75,2.75,4.5,2.75,2.5,1.75,1.5,1.75,2.0,3.0
244948877,3.25,4.0,3.25,1.0,1.75,4.0,1.5,1.75,1.75,1.75,1.75,2.0,2.0
245057599,3.0,3.0,3.0,1.0,3.0,4.75,1.75,3.0,1.75,2.0,2.25,2.0,2.5
245026758,3.0,4.0,3.5,3.25,3.75,,1.0,3.25,1.0,1.0,3.25,1.0,1.25
245127579,3.0,3.25,2.5,1.0,2.25,4.25,1.5,2.25,2.0,1.5,2.25,1.0,2.75
245094043,2.25,2.75,2.5,3.5,2.75,4.25,1.0,2.75,1.0,1.25,3.0,2.0,2.0
244959760,4.0,4.0,3.75,1.0,2.0,5.75,1.25,3.0,1.0,1.0,1.0,1.0,2.25
245087438,3.5,3.25,2.75,1.0,1.0,4.25,1.0,1.0,1.25,1.0,1.5,2.25,2.25
244961534,2.0,3.0,1.0,3.75,1.75,5.5,1.5,1.75,1.25,1.25,4.0,1.75,2.0
245141256,2.25,4.0,3.75,3.5,1.0,5.75,1.0,2.5,1.0,1.0,1.0,1.0,1.5
232315695,1.75,3.5,2.5,3.5,3.0,4.5,1.0,1.5,1.0,1.0,3.5,1.0,1.5
244998100,2.25,4.0,3.0,2.0,1.5,5.25,1.25,2.25,1.0,1.5,2.5,3.0,1.25
245148750,2.0,3.0,3.0,2.0,4.0,5.5,1.0,4.0,1.0,1.5,3.0,1.0,1.75
245146950,4.0,4.0,4.0,1.0,4.0,5.25,1.0,1.75,1.0,1.0,1.0,1.0,1.25
244934620,4.0,4.0,3.25,1.0,4.0,5.75,1.0,3.0,1.0,1.0,1.5,2.25,2.25
245036551,2.25,2.75,2.75,2.75,2.25,4.0,2.0,2.75,2.0,1.75,3.25,2.75,2.5
240782408,4.0,4.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.75,1.0,1.25
244357431,4.0,3.5,4.0,2.0,3.5,5.25,1.0,3.25,1.0,1.0,1.25,1.0,
245181196,2.25,3.5,2.5,4.0,2.0,5.0,1.0,2.0,1.0,1.75,3.0,1.0,2.25
245109957,3.25,2.0,1.5,1.0,1.0,4.75,1.5,2.5,1.0,2.0,1.75,2.75,2.5
244954110,4.0,4.0,4.0,1.0,3.25,5.75,1.0,4.0,1.0,1.0,1.0,1.0,1.25
245096451,2.0,4.0,2.0,3.5,4.0,4.75,1.0,1.5,1.0,1.0,2.25,1.5,2.75
245225047,4.0,2.5,2.5,1.75,1.75,5.5,1.5,2.25,1.0,1.5,1.75,1.0,1.25
245124455,1.25,2.75,3.25,1.25,2.5,3.5,1.25,2.5,1.25,1.0,3.0,3.25,3.0
245086787,2.5,3.0,,1.75,,4.5,1.5,,1.25,,1.75,,2.25
245145382,2.5,3.5,1.75,1.25,3.0,3.5,2.25,1.75,2.0,2.5,1.25,4.0,2.5
245087287,4.0,3.5,3.25,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.5,1.25,3.0
245166038,2.25,3.5,3.0,3.25,1.0,4.5,1.25,1.0,1.25,1.0,2.0,1.0,2.0
242674560,4.0,3.75,4.0,1.0,3.25,4.75,1.0,1.5,1.0,1.25,1.0,1.5,1.25
245277920,1.5,3.75,3.5,1.75,1.5,5.5,1.5,3.25,1.0,1.25,2.75,1.75,1.25
245224957,2.0,3.5,2.5,1.75,2.0,5.25,1.0,3.0,1.0,1.75,2.75,2.25,1.75
245202587,2.0,2.75,1.75,1.0,1.5,3.75,1.25,2.0,1.0,1.75,3.75,1.5,3.0
245098440,4.0,4.0,3.5,1.0,4.0,5.25,1.25,3.0,1.0,1.0,1.0,2.0,1.5
245273487,3.0,3.25,2.25,4.0,3.0,4.25,1.0,3.0,1.25,2.5,2.25,1.25,1.75
245112914,2.5,3.75,4.0,3.0,1.0,5.5,2.0,1.5,1.0,1.75,2.0,1.75,2.5
245156851,2.25,3.75,1.75,1.75,1.0,5.0,1.0,2.75,1.0,1.0,2.75,1.5,2.0
245175531,3.25,2.5,1.5,2.25,1.25,3.5,3.25,2.25,2.25,2.25,2.25,3.25,2.5
245191796,2.75,3.0,3.5,2.5,1.75,5.25,1.0,2.5,1.0,1.25,3.25,1.25,1.5
245128795,2.25,3.75,3.0,2.5,1.75,4.5,2.5,2.25,1.25,1.25,2.0,1.75,2.25
244981214,2.75,3.75,3.0,2.25,3.0,4.5,1.0,2.0,1.0,1.0,2.75,1.5,1.75
231726481,2.75,3.25,3.25,3.0,4.0,3.75,1.25,2.0,1.0,1.5,2.5,1.75,2.25
236407738,4.0,4.0,4.0,1.0,4.0,6.0,1.0,1.75,1.0,1.0,1.75,1.0,2.0
122996434,4.0,4.0,4.0,1.0,4.0,4.75,1.0,4.0,1.0,1.0,1.0,1.0,1.5
245054437,2.5,1.75,1.75,1.75,2.5,4.5,1.75,2.5,1.0,1.0,2.5,1.75,2.75
244967373,2.5,3.5,2.75,2.0,2.5,4.75,2.0,2.5,1.75,1.5,2.25,2.5,2.5
245049732,3.0,3.0,1.75,2.75,3.0,4.5,1.75,2.5,2.0,2.0,3.5,2.75,2.75
245128760,2.25,3.25,3.25,3.5,3.5,4.0,1.0,4.0,1.0,2.5,2.25,2.0,2.25
245107591,1.25,3.5,2.75,3.0,1.5,4.75,1.5,2.0,1.75,1.25,3.0,1.0,2.25
245012230,1.75,2.75,3.25,2.75,1.5,4.5,1.25,2.25,,1.0,3.0,1.75,2.0
244991170,3.25,3.75,3.75,1.5,2.5,5.25,1.0,1.5,1.0,1.0,2.75,1.75,1.75
245229209,2.75,2.75,3.0,2.0,2.0,4.5,1.75,2.0,1.25,1.0,2.25,3.25,3.0
245160563,2.25,3.0,2.75,2.0,1.5,4.25,1.5,2.75,1.5,2.0,3.0,2.5,2.0
245136425,3.75,3.75,2.5,2.0,2.0,5.5,1.0,2.5,1.0,1.5,2.0,1.75,1.5
240842505,4.0,4.0,2.5,1.0,2.25,4.75,1.0,2.0,1.0,1.0,1.0,1.0,1.25
232987419,4.0,2.75,4.0,1.0,4.0,3.25,1.5,3.25,2.0,1.0,1.0,1.75,2.75
245106594,3.0,3.75,3.75,1.75,1.0,5.0,1.0,1.5,1.0,1.0,2.5,1.0,2.25
244965166,3.0,3.5,2.0,2.5,2.0,5.25,1.25,2.25,1.0,1.5,1.75,2.0,2.5
245086411,3.25,3.75,3.75,1.0,3.75,5.25,1.0,3.0,1.25,1.5,2.0,1.75,2.0
121308612,2.75,3.5,3.25,2.0,2.25,5.0,1.5,2.25,1.0,1.25,2.25,1.0,1.5
245114826,4.0,4.0,4.0,1.0,3.25,5.25,1.75,3.25,1.0,1.75,1.0,1.25,2.0
244986077,3.25,3.0,3.0,1.25,3.25,3.75,2.0,3.5,1.5,1.0,1.5,2.25,1.5
245067826,3.5,3.5,3.25,1.75,3.0,4.5,1.0,1.5,1.0,1.25,1.75,1.5,2.75
245112305,2.75,3.5,2.5,3.0,3.25,4.25,1.75,2.75,2.0,2.0,2.0,2.0,1.75
245264732,3.0,3.75,4.0,1.75,3.5,5.75,1.75,3.75,1.0,1.0,1.75,1.0,1.75
236278191,3.25,4.0,3.75,1.0,4.0,5.25,1.0,1.75,1.0,1.0,1.0,1.0,1.25
245001119,4.0,3.5,4.0,1.0,3.75,4.0,1.0,1.25,2.25,1.0,1.25,2.25,2.25
245067534,1.0,4.0,4.0,1.0,2.5,6.0,1.0,3.25,1.0,1.0,3.25,1.0,1.5
245037292,1.0,2.5,1.5,2.25,2.0,5.75,3.25,1.25,3.0,3.0,4.0,2.5,2.25
245151784,2.0,2.25,2.25,2.0,2.0,4.5,2.0,3.25,1.25,1.5,3.5,1.0,1.5
245057011,3.0,4.0,2.75,1.0,4.0,3.0,1.25,3.25,1.0,2.0,2.0,2.75,4.5
245093363,4.0,4.0,4.0,1.0,3.25,6.0,1.0,3.0,1.0,1.0,1.0,1.25,1.75
245173210,3.0,3.0,3.25,1.25,1.75,4.25,1.75,1.5,2.5,1.25,2.0,1.75,2.5
245011252,1.5,3.0,2.25,3.0,3.0,4.5,1.25,2.75,1.0,1.5,3.25,2.25,2.5
245113236,3.75,4.0,4.0,1.0,4.0,5.25,1.0,2.75,1.0,1.0,1.0,1.0,1.75
245097689,3.0,2.5,3.25,1.0,1.75,4.75,1.5,2.75,1.0,1.0,2.25,1.75,2.25
245166335,4.0,3.75,4.0,1.0,4.0,3.5,1.25,1.5,1.0,1.0,1.0,1.25,2.75
245186007,1.0,4.0,3.25,1.5,2.5,5.25,1.0,1.0,1.0,1.0,4.0,1.0,1.25
245206398,3.25,3.75,3.75,3.0,2.0,5.0,1.5,2.75,1.0,1.5,1.75,1.75,2.0
244981602,2.25,3.0,2.5,3.25,2.75,4.75,1.5,2.75,1.25,2.0,2.25,1.75,2.5
245203160,3.75,2.5,2.5,2.0,4.0,5.0,1.5,4.0,1.25,1.25,1.0,1.0,2.0
244930161,2.5,4.0,4.0,1.0,3.25,6.0,1.25,3.75,1.0,1.0,4.0,1.0,1.25
245102506,1.75,4.0,4.0,1.0,3.25,5.5,1.25,1.75,1.0,1.0,1.75,1.0,2.0
